idCode,variant,inputMeanAbsDifference,inputMaxAbsDifference,scoreAbsDifference,maxProbabilityAbsDifference,referableHeadAbsDifference,gradeMatch
274f5029189b,box_symmetric_uint8,0.0191397536545992,0.753489136695862,0.0987427879801062,0.0539133062786519,0.116291161432735,0
274f5029189b,bilinear_replicate_float,0.0379689075052738,2.1679220199585,0.0931412493717803,0.0949335011050724,0.138843104856644,1
274f5029189b,bilinear_replicate_uint8,0.0265984963625669,2.19196844100952,0.225404220873392,0.183248638218324,0.287001408296124,1
274f5029189b,bilinear_symmetric_float,0.0311969798058271,0.443546056747437,0.0885511740845075,0.0929624224030695,0.136555485356142,1
274f5029189b,bilinear_symmetric_uint8,0.0194982644170523,0.420168042182922,0.23204916002658,0.189351131117149,0.294074525745578,1
274f5029189b,bicubic_replicate_float,0.0349386185407639,2.36846995353699,0.0974460916503952,0.10903456324506,0.175541173135698,1
274f5029189b,bicubic_replicate_uint8,0.0227381344884634,2.38034081459045,0.20071213687315,0.186551488265225,0.299015095913019,1
274f5029189b,bicubic_symmetric_float,0.0280887465924025,0.422568321228027,0.0909079427143318,0.104953291064161,0.16860650211862,1
274f5029189b,bicubic_symmetric_uint8,0.01552489772439,0.410994112491608,0.187208853697312,0.172133443552598,0.280914380273183,1
29192375ab1b,box_replicate_float,0.0541153363883495,2.63054323196411,0.386915973849526,0.168768628027226,0.239919322646759,0
29192375ab1b,box_replicate_uint8,0.0520492941141129,2.60296273231506,0.130766958385008,0.0681795720379772,0.0986949008332121,1
29192375ab1b,box_symmetric_float,0.0442092157900333,1.80727124214172,0.361654812285577,0.166947414834451,0.222370925901369,1
29192375ab1b,box_symmetric_uint8,0.0421068072319031,1.78097438812256,0.100314066209672,0.0619558396854726,0.0808024987119378,1
29192375ab1b,bilinear_replicate_float,0.0427466183900833,2.5841224193573,0.304796862323615,0.135759540951532,0.0907641888137502,1
29192375ab1b,bilinear_replicate_uint8,0.0315567292273045,2.60296249389648,0.140088625131494,0.0555349524533244,0.0571225204493626,1
29192375ab1b,bilinear_symmetric_float,0.0322759337723255,0.854313373565674,0.36768798932762,0.164258685323888,0.102507065971151,1
29192375ab1b,bilinear_symmetric_uint8,0.0208521690219641,0.836601495742798,0.206098385981809,0.0817652882850283,0.0742725301886006,1
29192375ab1b,bicubic_replicate_float,0.0396554172039032,2.7566545009613,0.197630296192642,0.124829790324597,0.0376997084544275,1
29192375ab1b,bicubic_replicate_uint8,0.0276948045939207,2.73996067047119,0.009042410047577,0.0385105486856663,0.011960472760039,1
29192375ab1b,bicubic_symmetric_float,0.0290468856692314,0.603855431079865,0.251441964054678,0.145265619847982,0.054473748697596,1
29192375ab1b,bicubic_symmetric_uint8,0.0168259367346764,0.616491138935089,0.0544948933272393,0.0517466334613372,0.0066466476922569,1
32d7d360d891,box_replicate_float,0.0538202114403248,3.66490745544434,6.58962342329258e-07,0.000106974174505062,1.78261730886038e-06,1
32d7d360d891,box_replicate_uint8,0.0517172105610371,3.69894695281982,0.000698928557656579,0.000411384482241095,8.05706014505932e-06,1
32d7d360d891,box_symmetric_float,0.0424093641340733,2.64536690711975,0.000125481280849066,0.000156689758259803,8.28320887398379e-07,1
32d7d360d891,box_symmetric_uint8,0.0402099378407001,2.65433692932129,0.000878582298434174,0.000590643211401787,7.8401306765338e-06,1
32d7d360d891,bilinear_replicate_float,0.042059600353241,3.75962471961975,0.000161223901807043,0.000115984610010611,8.0643858436679e-07,1
32d7d360d891,bilinear_replicate_uint8,0.0303793922066689,3.7674458026886,0.000882286448887208,0.000787144817717911,7.49021637000388e-07,1
32d7d360d891,bilinear_symmetric_float,0.0298666711896658,0.771486163139343,0.000439365535604043,0.000340288848151182,1.24331003487044e-06,1
32d7d360d891,bilinear_symmetric_uint8,0.0179225038737059,0.770308256149292,0.000518235119840873,0.00049605640411976,1.07974383561879e-07,1
32d7d360d891,bicubic_replicate_float,0.0404451340436935,3.95581817626953,4.45444025093994e-05,2.76653672682877e-05,8.18280543620324e-07,1
32d7d360d891,bicubic_replicate_uint8,0.0283067058771849,3.95581817626953,0.000883022657180339,0.000709615221744064,2.671838443619e-06,1
32d7d360d891,bicubic_symmetric_float,0.0282238367944956,0.644034445285797,0.00015189169375996,0.000141914470921156,1.68757420293299e-08,1
32d7d360d891,bicubic_symmetric_uint8,0.0158212538808584,0.616491198539734,0.000572741750818596,0.000486181575554578,1.28363220789199e-06,1
3b2b91590590,box_replicate_float,0.0615789704024792,2.95531558990479,7.02781438040072e-08,6.022259406112e-08,7.27311042702778e-13,1
3b2b91590590,box_replicate_uint8,0.0598458349704742,2.94545745849609,7.73007488953769e-07,6.30818298374969e-07,8.14679049526288e-11,1
3b2b91590590,box_symmetric_float,0.0486555695533752,1.79512190818787,2.06412273473699e-07,1.46893680685353e-07,7.97886509416789e-12,1
3b2b91590590,box_symmetric_uint8,0.0468302667140961,1.78097438812256,1.36810588425367e-07,1.64897997922964e-07,1.79239650065946e-11,1
3b2b91590590,bilinear_replicate_float,0.0480240695178509,2.90673685073853,7.3476857376681e-07,6.13410932936986e-07,5.36009985421109e-11,1
3b2b91590590,bilinear_replicate_uint8,0.0368997529149055,2.8769588470459,1.72929529070074e-07,1.91877114974481e-07,1.38366837822225e-11,1
3b2b91590590,bilinear_symmetric_float,0.0343127995729446,0.646460652351379,2.06962119576731e-07,2.26121589896877e-07,1.23660726242055e-11,1
3b2b91590590,bilinear_symmetric_uint8,0.0228482875972986,0.630251884460449,5.93848043666946e-08,5.84910972375564e-08,3.22700517968127e-13,1
3b2b91590590,bicubic_replicate_float,0.0453247465193272,3.11074423789978,1.0579361127539e-06,8.64626860219708e-07,8.49137005438117e-11,1
3b2b91590590,bicubic_replicate_uint8,0.0335772074759007,3.0824556350708,5.16145756378012e-07,4.57284719979079e-07,4.09534262006454e-11,1
3b2b91590590,bicubic_symmetric_float,0.0314346067607403,0.584344565868378,3.12527434659699e-07,3.1262882271843e-07,1.93594955508291e-11,1
3b2b91590590,bicubic_symmetric_uint8,0.0193265769630671,0.616491258144379,5.41418638038672e-08,1.12490456283254e-07,5.67218703534764e-12,1
4b422b48d0d4,box_replicate_float,0.0313145220279694,1.13628029823303,0.303044141413226,0.155987750926103,0.000354386942873375,0
4b422b48d0d4,box_replicate_uint8,0.0226410403847694,1.12044811248779,0.160547654590863,0.0809567252071254,7.97344391071375e-05,0
4b422b48d0d4,box_symmetric_float,0.0266952961683273,0.364622443914413,0.298651507713815,0.154034796555206,0.000458725860025488,0
4b422b48d0d4,box_symmetric_uint8,0.0177009627223015,0.350140035152435,0.177047915742465,0.0894847471363056,0.000216941444623586,0
4b422b48d0d4,bilinear_replicate_float,0.0320381969213486,1.22510170936584,0.188038960717054,0.0953943682970997,0.000163955859637355,0
4b422b48d0d4,bilinear_replicate_uint8,0.019703783094883,1.19047617912292,0.152940206602282,0.0763103842585731,0.000960634589160181,1
4b422b48d0d4,bilinear_symmetric_float,0.0274023711681366,0.269367694854736,0.182136277205402,0.0931102398633629,0.000242065463430308,0
4b422b48d0d4,bilinear_symmetric_uint8,0.0144381271675229,0.280112147331238,0.166994438099723,0.0813205074014454,0.000604473632844993,1
4b422b48d0d4,bicubic_replicate_float,0.0307596754282713,1.18244361877441,0.212252606063451,0.106853846039066,0.000253410768909612,0
4b422b48d0d4,bicubic_replicate_uint8,0.0180356595665216,1.19047629833221,0.062849952020124,0.0322429532229684,0.00130326065603315,1
4b422b48d0d4,bicubic_symmetric_float,0.02601826377213,0.234320759773254,0.211865015077077,0.106520883828956,0.00033357121651989,0
4b422b48d0d4,bicubic_symmetric_uint8,0.0126235606148839,0.210084199905396,0.0309242428697023,0.0148965957361119,0.000678178059181689,1
4c3c1ed09771,box_replicate_float,0.0289732571691275,2.92833280563354,0.142948687101181,0.118995416981078,0.227412395991529,0
4c3c1ed09771,box_replicate_uint8,0.0199755150824785,2.92833280563354,0.0718408053643964,0.0837752785896883,0.148719794538099,0
4c3c1ed09771,box_symmetric_float,0.0260898228734732,1.55609273910522,0.172402274094083,0.140745863302082,0.26261219831357,0
4c3c1ed09771,box_symmetric_uint8,0.0168484207242727,1.57547724246979,0.102601277156878,0.0919471655542086,0.176077825819735,0
4c3c1ed09771,bilinear_replicate_float,0.0307802259922028,2.90665674209595,0.110930631359046,0.131853731856864,0.226489361213765,0
4c3c1ed09771,bilinear_replicate_uint8,0.0192248467355967,2.87695837020874,0.0787538271263015,0.10269672315134,0.170934768590391,0
4c3c1ed09771,bilinear_symmetric_float,0.0279307421296835,0.588065385818481,0.168013812236845,0.14869763105268,0.276741506355668,0
4c3c1ed09771,bilinear_symmetric_uint8,0.016057962551713,0.557734310626984,0.106035321143493,0.105610719262324,0.193902082659999,0
4c3c1ed09771,bicubic_replicate_float,0.0285016316920519,2.92833280563354,0.0513897362855544,0.050281071984959,0.0967539126828606,0
4c3c1ed09771,bicubic_replicate_uint8,0.0163202546536922,2.92833280563354,0.0115800350627082,0.0110478906666576,0.0189549050784716,1
4c3c1ed09771,bicubic_symmetric_float,0.0255979616194963,0.619924128055573,0.0897382296140903,0.0732656700882363,0.142425770422691,0
4c3c1ed09771,bicubic_symmetric_uint8,0.0130842914804816,0.616491138935089,0.0202592501703869,0.0131598869831028,0.0236932828790793,0
52dbec057cc8,box_replicate_float,0.032810851931572,3.28327178955078,0.0701932528467124,0.08611676424016,0.134276262766033,1
52dbec057cc8,box_replicate_uint8,0.0239307787269354,3.28795289993286,0.028457519270112,0.0614517849140124,0.0795533354474776,1
52dbec057cc8,box_symmetric_float,0.0250463094562292,0.85896110534668,0.0384917679773209,0.0553852976822666,0.0890548732197736,1
52dbec057cc8,box_symmetric_uint8,0.0158963594585657,0.890487313270569,0.0040622609224723,0.0248450401923541,0.0263919833597805,1
52dbec057cc8,bilinear_replicate_float,0.033602561801672,3.0348539352417,0.128586035396109,0.0938144962121572,0.171893097526415,0
52dbec057cc8,bilinear_replicate_uint8,0.021407188847661,3.01395678520203,0.110783984056148,0.0874696864597513,0.159912075707004,0
52dbec057cc8,bilinear_symmetric_float,0.0258537176996469,0.518181562423706,0.0950325961776615,0.0638132440190164,0.128202929882849,0
52dbec057cc8,bilinear_symmetric_uint8,0.0132710412144661,0.547991991043091,0.0628783252974188,0.0394250196631061,0.0921523569373502,1
52dbec057cc8,bicubic_replicate_float,0.0321523882448673,3.03361344337463,0.0590167702220865,0.0472525205979865,0.0988399899780636,1
52dbec057cc8,bicubic_replicate_uint8,0.0195266325026751,3.01395678520203,0.0407279760838515,0.0348326151380261,0.0785827156512355,1
52dbec057cc8,bicubic_symmetric_float,0.0243642926216125,0.459489852190018,0.0316038804897845,0.029581617660631,0.0622689172189642,1
52dbec057cc8,bicubic_symmetric_uint8,0.0113315181806684,0.479493051767349,0.012512011275319,0.0363076942382993,0.00393507748464716,1
57f933d3d7c7,box_replicate_float,0.0321827791631222,1.4186418056488,0.445801146383628,0.147507930117164,0.237555628613057,0
57f933d3d7c7,box_replicate_uint8,0.023649325594306,1.40056037902832,0.129192223192819,0.0420560506451121,0.0135679173301098,1
57f933d3d7c7,box_symmetric_float,0.0267014224082232,0.419058680534363,0.502886924523368,0.160881708463584,0.262675097448919,0
57f933d3d7c7,box_symmetric_uint8,0.017793657258153,0.420168042182922,0.108861204456243,0.0534204813683014,0.106919478175202,1
57f933d3d7c7,bilinear_replicate_float,0.0331471189856529,1.56723999977112,0.365164059578417,0.129468907317972,0.174221269984133,0
57f933d3d7c7,bilinear_replicate_uint8,0.0208794940263033,1.54061627388,0.142737195127722,0.0352348498663373,0.0672020599019008,1
57f933d3d7c7,bilinear_symmetric_float,0.0276688430458307,0.304158210754395,0.412239567071586,0.138313192186286,0.20068588867062,0
57f933d3d7c7,bilinear_symmetric_uint8,0.0148019045591354,0.280112147331238,0.0175545833967918,0.0180066065216978,0.00944983520166165,1
57f933d3d7c7,bicubic_replicate_float,0.0318208821117878,1.54760706424713,0.218195366896888,0.0708668202563221,0.0678873103493519,1
57f933d3d7c7,bicubic_replicate_uint8,0.0190854836255312,1.54061627388,0.262166107077047,0.0849222446368412,0.150740172197392,1
57f933d3d7c7,bicubic_symmetric_float,0.026226406916976,0.294239401817322,0.292973932382406,0.0921542416388992,0.107483855086831,0
57f933d3d7c7,bicubic_symmetric_uint8,0.0128680104389787,0.280112028121948,0.103874977517986,0.0409902900195591,0.0765314788751466,1
5879285f9d8d,box_replicate_float,0.0371174775063992,1.50807499885559,0.23721975885568,0.15801959466454,0.109237111481898,1
5879285f9d8d,box_replicate_uint8,0.0290434658527374,1.50697839260101,0.00496275276117786,0.0114118277843284,0.0023402830082751,1
5879285f9d8d,box_symmetric_float,0.0293895378708839,0.500306010246277,0.189715609599833,0.128009907474643,0.0859496329146821,1
5879285f9d8d,box_symmetric_uint8,0.0209223553538322,0.479493200778961,0.0132636671234403,0.00891698685006959,0.00427743992985773,1
5879285f9d8d,bilinear_replicate_float,0.0392017811536789,1.56409704685211,0.272926811907886,0.214197688493682,0.151971637746812,1
5879285f9d8d,bilinear_replicate_uint8,0.0280721634626389,1.57547736167908,0.00464756069336048,0.064500326327266,0.0145712056974173,1
5879285f9d8d,bilinear_symmetric_float,0.031490258872509,0.309158325195312,0.22447242734987,0.179583905721348,0.123744826673731,1
5879285f9d8d,bilinear_symmetric_uint8,0.0197441671043634,0.342495083808899,0.00424203590433292,0.0475194551269355,0.0101632097677666,1
5879285f9d8d,bicubic_replicate_float,0.0361672528088093,1.59427857398987,0.335382339296526,0.201376043367915,0.173634172103096,1
5879285f9d8d,bicubic_replicate_uint8,0.0241494793444872,1.57547736167908,0.0660809460508061,0.041220468775174,0.0241375759965887,1
5879285f9d8d,bicubic_symmetric_float,0.0282625500112772,0.29758882522583,0.2591888117073,0.147062336978078,0.126623257257058,1
5879285f9d8d,bicubic_symmetric_uint8,0.0155775966122746,0.280112028121948,0.0360503869483235,0.0145864106384265,0.0101005426739371,1
5e52c9fe676f,box_replicate_float,0.0312595963478088,0.695868253707886,0.233781599454489,0.115978069094749,0.178190583680239,1
5e52c9fe676f,box_replicate_uint8,0.0225787963718176,0.700280070304871,0.122387917850376,0.0662897951662425,0.0899082407455247,1
5e52c9fe676f,box_symmetric_float,0.0273981690406799,0.519225716590881,0.184952180983225,0.0998323017653576,0.16980893438693,1
5e52c9fe676f,box_symmetric_uint8,0.0183541793376207,0.54799211025238,0.10732336036597,0.0631664819300002,0.100315198975894,1
5e52c9fe676f,bilinear_replicate_float,0.0324818827211857,0.694893181324005,0.181767534341375,0.0868018518544616,0.130228140382966,1
5e52c9fe676f,bilinear_replicate_uint8,0.0205547120422125,0.700280129909515,0.0357415056035471,0.0214330962414223,0.00377180969568625,1
5e52c9fe676f,bilinear_symmetric_float,0.028548726812005,0.45157790184021,0.131163658143199,0.0702832761500711,0.122119671814349,1
5e52c9fe676f,bilinear_symmetric_uint8,0.0159990638494492,0.420168042182922,0.00853992786031554,0.00993449151996123,0.00337835552261589,1
5e52c9fe676f,bicubic_replicate_float,0.0300102904438972,0.641085088253021,0.230348448702106,0.100612109097511,0.160014362059396,1
5e52c9fe676f,bicubic_replicate_uint8,0.0174174830317497,0.630252122879028,0.032536941514693,0.0147173428844893,0.00112486946986257,1
5e52c9fe676f,bicubic_symmetric_float,0.0260107945650816,0.23515796661377,0.174791617541758,0.0827315595531311,0.150072258638091,1
5e52c9fe676f,bicubic_symmetric_uint8,0.0127778304740787,0.210084140300751,0.0227667946922416,0.00978724819335403,0.00874112373043545,1
7d0a871c45db,box_replicate_float,0.0593694597482681,3.36132764816284,8.60103609236224e-07,7.98917553890277e-07,9.90465520296895e-12,1
7d0a871c45db,box_replicate_uint8,0.05746990442276,3.35645174980164,1.26215611934544e-06,1.14244140447806e-06,2.18875208369962e-11,1
7d0a871c45db,box_symmetric_float,0.0459679625928402,1.95163452625275,2.32543676775368e-07,2.42240640102587e-07,2.84544516247332e-13,1
7d0a871c45db,box_symmetric_uint8,0.0440374277532101,1.91797244548798,4.47996599334517e-07,4.27536494873593e-07,4.49839932425231e-12,1
7d0a871c45db,bilinear_replicate_float,0.0467648357152939,3.38873243331909,2.70578382578369e-06,2.29567273413167e-06,1.23309389583315e-10,1
7d0a871c45db,bilinear_replicate_uint8,0.0361302606761456,3.35645151138306,1.03489488606063e-06,8.31050028349267e-07,6.37521596552923e-11,1
7d0a871c45db,bilinear_symmetric_float,0.0325865037739277,0.686433136463165,1.79214938733114e-06,1.51940118797711e-06,7.53954733589547e-11,1
7d0a871c45db,bilinear_symmetric_uint8,0.0217182710766792,0.700280129909515,5.67323956007567e-07,4.4847272995252e-07,3.66655792270544e-11,1
7d0a871c45db,bicubic_replicate_float,0.0443589724600315,3.50765562057495,3.00213379916687e-06,2.59562161908367e-06,1.20112871061663e-10,1
7d0a871c45db,bicubic_replicate_uint8,0.0331317074596882,3.49344968795776,1.66365551453887e-06,1.3966658812814e-06,8.33561463163475e-11,1
7d0a871c45db,bicubic_symmetric_float,0.0300057157874107,0.673353791236877,1.58415350289825e-06,1.37900588370599e-06,5.25667918945027e-11,1
7d0a871c45db,bicubic_symmetric_uint8,0.0185458939522505,0.684990227222443,7.74849804851387e-07,6.51118071126611e-07,3.64151885613842e-11,1
8191ae701985,box_replicate_float,0.034392211586237,1.6731379032135,1.42495674690908e-06,2.27963913645774e-06,6.70404873179958e-09,1
8191ae701985,box_replicate_uint8,0.0257963109761477,1.68067228794098,2.14314512773286e-05,1.430872196162e-05,3.34222965583312e-08,1
8191ae701985,box_symmetric_float,0.0270792748779058,0.426382064819336,4.72732769788762e-06,2.25748484650179e-06,1.46495284279697e-08,1
8191ae701985,box_symmetric_uint8,0.0182049237191677,0.420168042182922,2.0928270394984e-05,1.42213623715026e-05,3.00040577677035e-08,1
8191ae701985,bilinear_replicate_float,0.0354817137122154,1.73095989227295,0.000181065273732896,0.000102926081379517,1.15460637421371e-06,1
8191ae701985,bilinear_replicate_uint8,0.0230801645666361,1.75070023536682,2.87964203456146e-06,4.27403532054792e-06,3.73562190906629e-09,1
8191ae701985,bilinear_symmetric_float,0.0281663034111261,0.306588411331177,0.000134837518498838,7.77989452922512e-05,7.59900273552053e-07,1
8191ae701985,bilinear_symmetric_uint8,0.0151765616610646,0.280112147331238,5.5681761614113e-06,7.08987131394533e-06,1.34590144196219e-08,1
8191ae701985,bicubic_replicate_float,0.034187063574791,1.72708439826965,9.8266235506155e-05,5.826609292503e-05,5.0127879681489e-07,1
8191ae701985,bicubic_replicate_uint8,0.0213552638888359,1.75070023536682,6.02342518834834e-06,6.23485193383253e-06,1.05937052655326e-09,1
8191ae701985,bicubic_symmetric_float,0.0267373975366354,0.304868400096893,7.10761430733752e-05,4.3228294110742e-05,3.2150862910311e-07,1
8191ae701985,bicubic_symmetric_uint8,0.0132745830342174,0.280112028121948,7.36325873200455e-07,4.64766731068425e-06,2.73727468323278e-08,1
8cb6b0efaaac,box_replicate_float,0.0354087948799133,2.66310143470764,0.0599867530262836,0.0404864476880213,0.064685843471842,0
8cb6b0efaaac,box_replicate_uint8,0.027654342353344,2.67146158218384,0.0288338088642621,0.0211193759764075,0.0423171253216043,0
8cb6b0efaaac,box_symmetric_float,0.029827767983079,0.845907211303711,0.0453064333452533,0.0324064870447502,0.0563840761741646,0
8cb6b0efaaac,box_symmetric_uint8,0.0217659007757902,0.82198828458786,0.021469119311353,0.0171604330463814,0.0401613677997484,0
8cb6b0efaaac,bilinear_replicate_float,0.0368439592421055,2.21857857704163,0.0282780623870293,0.0286647820903665,0.0748573983288373,1
8cb6b0efaaac,bilinear_replicate_uint8,0.0259555634111166,2.1919686794281,0.0411071893747386,0.030146615035212,0.0662514316201053,1
8cb6b0efaaac,bilinear_symmetric_float,0.0313558802008629,0.459321618080139,0.0447390095323181,0.0369982233188954,0.0849691839613181,1
8cb6b0efaaac,bilinear_symmetric_uint8,0.0200744196772575,0.490196228027344,0.052340842712352,0.0364262544438387,0.0729546164846442,1
8cb6b0efaaac,bicubic_replicate_float,0.0334355048835278,2.21158337593079,0.0118548053566181,0.0262252990587629,0.0413191336277671,1
8cb6b0efaaac,bicubic_replicate_uint8,0.0216517690569162,2.1919686794281,0.0442984864709657,0.0379565522991784,0.0663199168975922,1
8cb6b0efaaac,bicubic_symmetric_float,0.0278847683221102,0.428973317146301,0.0308587359615786,0.0315798227705306,0.0558414678688843,1
8cb6b0efaaac,bicubic_symmetric_uint8,0.0156843438744545,0.410994172096252,0.0531675550935393,0.0429681781221347,0.0702552553726953,1
b71428739d4e,box_replicate_float,0.055900365114212,3.13079977035522,0.134897038660286,0.128720662478469,0.239776548046713,0
b71428739d4e,box_replicate_uint8,0.0540592335164547,3.15095472335815,0.148177214478835,0.14039054921931,0.261013871764723,0
b71428739d4e,box_symmetric_float,0.0442159362137318,2.03385972976685,0.134214016221039,0.128470334312658,0.236791274457583,0
b71428739d4e,box_symmetric_uint8,0.0423186458647251,2.05497050285339,0.142628529246658,0.135550035148161,0.249553344093933,0
b71428739d4e,bilinear_replicate_float,0.0438542664051056,3.13591241836548,0.033780769072262,0.0337490964161193,0.0513589046358481,1
b71428739d4e,bilinear_replicate_uint8,0.0323653258383274,3.15095472335815,0.0484380578659414,0.0476576064149309,0.0748377345094801,1
b71428739d4e,bilinear_symmetric_float,0.0314859412610531,0.715030252933502,0.0377374545828675,0.0376301893674496,0.0578661426282999,1
b71428739d4e,bilinear_symmetric_uint8,0.0197159852832556,0.700280070304871,0.0560845558787673,0.0553787250334101,0.0872238578193206,1
b71428739d4e,bicubic_replicate_float,0.0418700464069843,3.35119795799255,0.103911207350602,0.099371395618107,0.181990367664859,1
b71428739d4e,bicubic_replicate_uint8,0.0299252588301897,3.35645174980164,0.0805745967453291,0.0771951593606238,0.141065242813926,1
b71428739d4e,bicubic_symmetric_float,0.0294090285897255,0.659047186374664,0.115933765531421,0.110976316238578,0.202164618991782,0
b71428739d4e,bicubic_symmetric_uint8,0.0171796809881926,0.684990108013153,0.0903018708990755,0.0866075868384681,0.158093379664678,1
d968a983d4d2,box_replicate_float,0.0348485521972179,3.04655647277832,0.272316661303524,0.161645425553808,0.167674700889657,1
d968a983d4d2,box_replicate_uint8,0.0265973154455423,3.08123230934143,0.189469686818569,0.108328925419012,0.12609681649686,1
d968a983d4d2,box_symmetric_float,0.0272350702434778,1.05296993255615,0.2222930235884,0.139155741913884,0.152998971400846,1
d968a983d4d2,box_symmetric_uint8,0.0186529476195574,1.02748513221741,0.157713816324812,0.0998407805940152,0.122150505462678,1
d968a983d4d2,bilinear_replicate_float,0.0358916409313679,3.04955124855042,0.264232079548514,0.16832771649017,0.162522380556565,1
d968a983d4d2,bilinear_replicate_uint8,0.0238488111644983,3.08123254776001,0.183654695461976,0.11143964812151,0.12141125374785,1
d968a983d4d2,bilinear_symmetric_float,0.0282586831599474,0.400861024856567,0.222976115236334,0.152943265603774,0.152718414259356,1
d968a983d4d2,bilinear_symmetric_uint8,0.0156576316803694,0.420168042182922,0.145463304907794,0.0957556803235599,0.107907983482711,1
d968a983d4d2,bicubic_replicate_float,0.034514281898737,3.27415323257446,0.301919499852702,0.197612864286399,0.175083993845188,1
d968a983d4d2,bicubic_replicate_uint8,0.0219885781407356,3.29131650924683,0.225372602640758,0.136170698909847,0.132266119272557,1
d968a983d4d2,bicubic_symmetric_float,0.0267107784748077,0.472689151763916,0.256229367915578,0.181444775915924,0.164469515153488,1
d968a983d4d2,bicubic_symmetric_uint8,0.013604580424726,0.490196108818054,0.191222970108047,0.125320330735787,0.125234749860457,1
e2856afe62c5,box_replicate_float,0.0308447629213333,4.36681222915649,0.0859382784107483,0.0693858584239128,0.131281878314026,0
e2856afe62c5,box_replicate_uint8,0.0211435053497553,4.36681222915649,0.0515842378453266,0.0409355154953396,0.0747827174599752,1
e2856afe62c5,box_symmetric_float,0.0253056716173887,1.19912791252136,0.088148193152275,0.0749210505773216,0.141960608503866,0
e2856afe62c5,box_symmetric_uint8,0.0153613267466426,1.23298239707947,0.0556492165521396,0.0470887446775605,0.0859849381298699,1
e2856afe62c5,bilinear_replicate_float,0.0315026454627514,4.36681222915649,0.00982993420783318,0.00704557491717078,0.0165819778965091,1
